text,label_gt
what do i do if i have forgotten my passcode,44
can you tell me my code to get into the app,44
i cannot remember my passcode is there a way to retrieve it,44
what should i do if my passcode wont work,44
i have forgotten my passcode,44
can my password be reset if i do not have it,44
i cant access my account,44
lost password,44
im locked out of my account as i cant remember my code what do i do now,44
disaster ive totally forgotten my passcode can you help me,44
i want to reset my passcode how can i do that,44
i tried entering my passcode and it isnt working can you help,44
i cant get into the app with the passcode,44
for some reason i forgot the passcode i have,44
ive forgotten my app passcode completely,44
how do i reset my password,44
i lost my passcode,44
i dont know my password anymore,44
instruct me how to reset the passcode,44
i cant remember what my password is,44
i need to reset my passcode where do i go to do that,44
how can i reset my passcode,44
